AutoCtr,Order,OtherOrders,CommonAncestor
3596,Alepocephaliformes,Lepisosteiformes,297
3597,Alepocephaliformes,Elopiformes,252
3598,Alepocephaliformes,Albuliformes,252
3599,Alepocephaliformes,Notacanthiformes,252
3600,Alepocephaliformes,Anguilliformes,252
3601,Alepocephaliformes,Saccopharyngiformes,252
3602,Alepocephaliformes,Hiodontiformes,223
3603,Alepocephaliformes,Osteoglossiformes,223
3604,Alepocephaliformes,Clupeiformes,193
3605,Alepocephaliformes,Gonorynchiformes,175
3606,Alepocephaliformes,Cypriniformes,175
3607,Alepocephaliformes,Characiformes,175
3608,Alepocephaliformes,Gymnotiformes,175
3609,Alepocephaliformes,Siluriformes,175
3610,Alepocephaliformes,Lepidogalaxiiformes,223
3611,Alepocephaliformes,Esociformes,223
3612,Alepocephaliformes,Salmoniformes,223
3613,Alepocephaliformes,Argentiniformes,223
3614,Alepocephaliformes,Galaxiiformes,223
3615,Alepocephaliformes,Stomiiformes,223
3616,Alepocephaliformes,Osmeriformes,223
3617,Alepocephaliformes,Ateleopodiformes,223
3618,Alepocephaliformes,Aulopiformes,223
3619,Alepocephaliformes,Myctophiformes,223
3620,Alepocephaliformes,Polymixiiformes,223
3621,Alepocephaliformes,Percopsiformes,223
3622,Alepocephaliformes,Zeiformes,223
3623,Alepocephaliformes,Stylephoriformes,223
3624,Alepocephaliformes,Gadiformes,223
3625,Alepocephaliformes,Lampriformes,223
3626,Alepocephaliformes,Trachichthyiformes,223
3627,Alepocephaliformes,Beryciformes,223
3628,Alepocephaliformes,Holocentriformes,223
3629,Alepocephaliformes,Ophidiiformes,223
3630,Alepocephaliformes,Batrachoidiformes,223
3631,Alepocephaliformes,Kurtiformes,223
3632,Alepocephaliformes,Gobiiformes,223
3633,Alepocephaliformes,Scombriformes,223
3634,Alepocephaliformes,Syngnathiformes,223
3635,Alepocephaliformes,Dactylopteriformes,223
3636,Alepocephaliformes,Callionymiformes,223
3637,Alepocephaliformes,Mulliformes,223
3638,Alepocephaliformes,Synbranchiformes,223
3639,Alepocephaliformes,Anabantiformes,223
3640,Alepocephaliformes,Carangaria/misc,223
3641,Alepocephaliformes,Carangiformes,223
3642,Alepocephaliformes,Pleuronectiformes,223
3643,Alepocephaliformes,Mugiliformes,223
3644,Alepocephaliformes,Ovalentaria/misc,223
3645,Alepocephaliformes,Gobiesociformes,223
3646,Alepocephaliformes,Blenniiformes,223
3647,Alepocephaliformes,Cichliformes,223
3648,Alepocephaliformes,Beloniformes,223
3649,Alepocephaliformes,Atheriniformes,223
3650,Alepocephaliformes,Cyprinodontiformes,223
3651,Alepocephaliformes,Perciformes/Percoidei,223
3652,Alepocephaliformes,Perciformes/Zoarcoidei,223
3653,Alepocephaliformes,Perciformes/Bembropoidei,223
3654,Alepocephaliformes,Perciformes/Percophoidei,223
3655,Alepocephaliformes,Perciformes/Notothenioidei,223
3656,Alepocephaliformes,Perciformes/Uranoscopoidei,223
3657,Alepocephaliformes,Perciformes/Serranoidei,223
3658,Alepocephaliformes,Perciformes/Scorpaenoidei,223
3659,Alepocephaliformes,Perciformes/Gasterosteoidei,223
3660,Alepocephaliformes,Perciformes/Cottoidei,223
3661,Alepocephaliformes,Acropomatiformes,223
3662,Alepocephaliformes,Centrarchiformes,223
3663,Alepocephaliformes,Eupercaria/misc,223
3664,Alepocephaliformes,Acanthuriformes,223
3665,Alepocephaliformes,Lophiiformes,223
3666,Alepocephaliformes,Tetraodontiformes,223
3667,Alepocephaliformes,Coelacanthiformes,439
3668,Alepocephaliformes,Ceratodontiformes,439
3669,Gonorynchiformes,Myxiniformes,500
3670,Gonorynchiformes,Petromyzontiformes,500
3671,Gonorynchiformes,Heterodontiformes,457
3672,Gonorynchiformes,Orectolobiformes,457
3673,Gonorynchiformes,Lamniformes,457
3674,Gonorynchiformes,Carcharhiniformes,457
3675,Gonorynchiformes,Hexanchiformes,457
3676,Gonorynchiformes,Squaliformes,457
3677,Gonorynchiformes,Echinorhiniformes,457
3678,Gonorynchiformes,Pristiophoriformes,457
3679,Gonorynchiformes,Squatiniformes,457
3680,Gonorynchiformes,Rajiformes,457
3681,Gonorynchiformes,Torpediniformes,457
3682,Gonorynchiformes,Rhinopristiformes,457
3683,Gonorynchiformes,Myliobatiformes,457
3684,Gonorynchiformes,Chimaeriformes,457
3685,Gonorynchiformes,Polypteriformes,378
3686,Gonorynchiformes,Acipenseriformes,349
3687,Gonorynchiformes,Amiiformes,297
3688,Gonorynchiformes,Lepisosteiformes,297
3689,Gonorynchiformes,Elopiformes,252
3690,Gonorynchiformes,Albuliformes,252
3691,Gonorynchiformes,Notacanthiformes,252
3692,Gonorynchiformes,Anguilliformes,252
3693,Gonorynchiformes,Saccopharyngiformes,252
3694,Gonorynchiformes,Hiodontiformes,223
3695,Gonorynchiformes,Osteoglossiformes,223
3696,Gonorynchiformes,Clupeiformes,193
3697,Gonorynchiformes,Alepocephaliformes,175
3698,Gonorynchiformes,Cypriniformes,159
3699,Gonorynchiformes,Characiformes,159
3700,Gonorynchiformes,Gymnotiformes,159
3701,Gonorynchiformes,Siluriformes,159
3702,Gonorynchiformes,Lepidogalaxiiformes,223
3703,Gonorynchiformes,Esociformes,223
3704,Gonorynchiformes,Salmoniformes,223
3705,Gonorynchiformes,Argentiniformes,223
3706,Gonorynchiformes,Galaxiiformes,223
3707,Gonorynchiformes,Stomiiformes,223
3708,Gonorynchiformes,Osmeriformes,223
3709,Gonorynchiformes,Ateleopodiformes,223
3710,Gonorynchiformes,Aulopiformes,223
3711,Gonorynchiformes,Myctophiformes,223
3712,Gonorynchiformes,Polymixiiformes,223
3713,Gonorynchiformes,Percopsiformes,223
3714,Gonorynchiformes,Zeiformes,223
3715,Gonorynchiformes,Stylephoriformes,223
3716,Gonorynchiformes,Gadiformes,223
3717,Gonorynchiformes,Lampriformes,223
3718,Gonorynchiformes,Trachichthyiformes,223
3719,Gonorynchiformes,Beryciformes,223
3720,Gonorynchiformes,Holocentriformes,223
3721,Gonorynchiformes,Ophidiiformes,223
3722,Gonorynchiformes,Batrachoidiformes,223
3723,Gonorynchiformes,Kurtiformes,223
3724,Gonorynchiformes,Gobiiformes,223
3725,Gonorynchiformes,Scombriformes,223
3726,Gonorynchiformes,Syngnathiformes,223
3727,Gonorynchiformes,Dactylopteriformes,223
3728,Gonorynchiformes,Callionymiformes,223
3729,Gonorynchiformes,Mulliformes,223
3730,Gonorynchiformes,Synbranchiformes,223
3731,Gonorynchiformes,Anabantiformes,223
3732,Gonorynchiformes,Carangaria/misc,223
3733,Gonorynchiformes,Carangiformes,223
3734,Gonorynchiformes,Pleuronectiformes,223
3735,Gonorynchiformes,Mugiliformes,223
3736,Gonorynchiformes,Ovalentaria/misc,223
3737,Gonorynchiformes,Gobiesociformes,223
3738,Gonorynchiformes,Blenniiformes,223
3739,Gonorynchiformes,Cichliformes,223
3740,Gonorynchiformes,Beloniformes,223
3741,Gonorynchiformes,Atheriniformes,223
3742,Gonorynchiformes,Cyprinodontiformes,223
3743,Gonorynchiformes,Perciformes/Percoidei,223
3744,Gonorynchiformes,Perciformes/Zoarcoidei,223
3745,Gonorynchiformes,Perciformes/Bembropoidei,223
3746,Gonorynchiformes,Perciformes/Percophoidei,223
3747,Gonorynchiformes,Perciformes/Notothenioidei,223
3748,Gonorynchiformes,Perciformes/Uranoscopoidei,223
3749,Gonorynchiformes,Perciformes/Serranoidei,223
3750,Gonorynchiformes,Perciformes/Scorpaenoidei,223
3751,Gonorynchiformes,Perciformes/Gasterosteoidei,223
3752,Gonorynchiformes,Perciformes/Cottoidei,223
3753,Gonorynchiformes,Acropomatiformes,223
3754,Gonorynchiformes,Centrarchiformes,223
3755,Gonorynchiformes,Eupercaria/misc,223
3756,Gonorynchiformes,Acanthuriformes,223
3757,Gonorynchiformes,Lophiiformes,223
3758,Gonorynchiformes,Tetraodontiformes,223
3759,Gonorynchiformes,Coelacanthiformes,439
3760,Gonorynchiformes,Ceratodontiformes,439
3761,Cypriniformes,Myxiniformes,500
3762,Cypriniformes,Petromyzontiformes,500
3763,Cypriniformes,Heterodontiformes,457
3764,Cypriniformes,Orectolobiformes,457
3765,Cypriniformes,Lamniformes,457
3766,Cypriniformes,Carcharhiniformes,457
3767,Cypriniformes,Hexanchiformes,457
3768,Cypriniformes,Squaliformes,457
3769,Cypriniformes,Echinorhiniformes,457
3770,Cypriniformes,Pristiophoriformes,457
3771,Cypriniformes,Squatiniformes,457
3772,Cypriniformes,Rajiformes,457
3773,Cypriniformes,Torpediniformes,457
3774,Cypriniformes,Rhinopristiformes,457
3775,Cypriniformes,Myliobatiformes,457
3776,Cypriniformes,Chimaeriformes,457
3777,Cypriniformes,Polypteriformes,378
3778,Cypriniformes,Acipenseriformes,349
3779,Cypriniformes,Amiiformes,297
3780,Cypriniformes,Lepisosteiformes,297
3781,Cypriniformes,Elopiformes,252
3782,Cypriniformes,Albuliformes,252
3783,Cypriniformes,Notacanthiformes,252
3784,Cypriniformes,Anguilliformes,252
3785,Cypriniformes,Saccopharyngiformes,252
3786,Cypriniformes,Hiodontiformes,223
3787,Cypriniformes,Osteoglossiformes,223
3788,Cypriniformes,Clupeiformes,193
3789,Cypriniformes,Alepocephaliformes,175
3790,Cypriniformes,Gonorynchiformes,159
3791,Cypriniformes,Characiformes,146
3792,Cypriniformes,Gymnotiformes,146
3793,Cypriniformes,Siluriformes,146
3794,Cypriniformes,Lepidogalaxiiformes,223
3795,Cypriniformes,Esociformes,223
3796,Cypriniformes,Salmoniformes,223
3797,Cypriniformes,Argentiniformes,223
3798,Cypriniformes,Galaxiiformes,223
3799,Cypriniformes,Stomiiformes,223
3800,Cypriniformes,Osmeriformes,223
3801,Cypriniformes,Ateleopodiformes,223
3802,Cypriniformes,Aulopiformes,223
3803,Cypriniformes,Myctophiformes,223
3804,Cypriniformes,Polymixiiformes,223
3805,Cypriniformes,Percopsiformes,223
3806,Cypriniformes,Zeiformes,223
3807,Cypriniformes,Stylephoriformes,223
3808,Cypriniformes,Gadiformes,223
3809,Cypriniformes,Lampriformes,223
3810,Cypriniformes,Trachichthyiformes,223
3811,Cypriniformes,Beryciformes,223
3812,Cypriniformes,Holocentriformes,223
3813,Cypriniformes,Ophidiiformes,223
3814,Cypriniformes,Batrachoidiformes,223
3815,Cypriniformes,Kurtiformes,223
3816,Cypriniformes,Gobiiformes,223
3817,Cypriniformes,Scombriformes,223
3818,Cypriniformes,Syngnathiformes,223
3819,Cypriniformes,Dactylopteriformes,223
3820,Cypriniformes,Callionymiformes,223
3821,Cypriniformes,Mulliformes,223
3822,Cypriniformes,Synbranchiformes,223
3823,Cypriniformes,Anabantiformes,223
3824,Cypriniformes,Carangaria/misc,223
3825,Cypriniformes,Carangiformes,223
3826,Cypriniformes,Pleuronectiformes,223
3827,Cypriniformes,Mugiliformes,223
3828,Cypriniformes,Ovalentaria/misc,223
3829,Cypriniformes,Gobiesociformes,223
3830,Cypriniformes,Blenniiformes,223
3831,Cypriniformes,Cichliformes,223
3832,Cypriniformes,Beloniformes,223
3833,Cypriniformes,Atheriniformes,223
3834,Cypriniformes,Cyprinodontiformes,223
3835,Cypriniformes,Perciformes/Percoidei,223
3836,Cypriniformes,Perciformes/Zoarcoidei,223
3837,Cypriniformes,Perciformes/Bembropoidei,223
3838,Cypriniformes,Perciformes/Percophoidei,223
3839,Cypriniformes,Perciformes/Notothenioidei,223
3840,Cypriniformes,Perciformes/Uranoscopoidei,223
3841,Cypriniformes,Perciformes/Serranoidei,223
3842,Cypriniformes,Perciformes/Scorpaenoidei,223
3843,Cypriniformes,Perciformes/Gasterosteoidei,223
3844,Cypriniformes,Perciformes/Cottoidei,223
3845,Cypriniformes,Acropomatiformes,223
3846,Cypriniformes,Centrarchiformes,223
3847,Cypriniformes,Eupercaria/misc,223
3848,Cypriniformes,Acanthuriformes,223
3849,Cypriniformes,Lophiiformes,223
3850,Cypriniformes,Tetraodontiformes,223
3851,Cypriniformes,Coelacanthiformes,439
3852,Cypriniformes,Ceratodontiformes,439
3853,Characiformes,Myxiniformes,500
3854,Characiformes,Petromyzontiformes,500
3855,Characiformes,Heterodontiformes,457
3856,Characiformes,Orectolobiformes,457
3857,Characiformes,Lamniformes,457
3858,Characiformes,Carcharhiniformes,457
3859,Characiformes,Hexanchiformes,457
3860,Characiformes,Squaliformes,457
3861,Characiformes,Echinorhiniformes,457
3862,Characiformes,Pristiophoriformes,457
3863,Characiformes,Squatiniformes,457
3864,Characiformes,Rajiformes,457
3865,Characiformes,Torpediniformes,457
3866,Characiformes,Rhinopristiformes,457
3867,Characiformes,Myliobatiformes,457
3868,Characiformes,Chimaeriformes,457
3869,Characiformes,Polypteriformes,378
3870,Characiformes,Acipenseriformes,349
3871,Characiformes,Amiiformes,297
3872,Characiformes,Lepisosteiformes,297
3873,Characiformes,Elopiformes,252
3874,Characiformes,Albuliformes,252
3875,Characiformes,Notacanthiformes,252
3876,Characiformes,Anguilliformes,252
3877,Characiformes,Saccopharyngiformes,252
3878,Characiformes,Hiodontiformes,223
3879,Characiformes,Osteoglossiformes,223
3880,Characiformes,Clupeiformes,193
3881,Characiformes,Alepocephaliformes,175
3882,Characiformes,Gonorynchiformes,159
3883,Characiformes,Cypriniformes,146
3884,Characiformes,Gymnotiformes,126
3885,Characiformes,Siluriformes,126
3886,Characiformes,Lepidogalaxiiformes,223
3887,Characiformes,Esociformes,223
3888,Characiformes,Salmoniformes,223
3889,Characiformes,Argentiniformes,223
3890,Characiformes,Galaxiiformes,223
3891,Characiformes,Stomiiformes,223
3892,Characiformes,Osmeriformes,223
3893,Characiformes,Ateleopodiformes,223
3894,Characiformes,Aulopiformes,223
3895,Characiformes,Myctophiformes,223
3896,Characiformes,Polymixiiformes,223
3897,Characiformes,Percopsiformes,223
3898,Characiformes,Zeiformes,223
3899,Characiformes,Stylephoriformes,223
3900,Characiformes,Gadiformes,223
3901,Characiformes,Lampriformes,223
3902,Characiformes,Trachichthyiformes,223
3903,Characiformes,Beryciformes,223
3904,Characiformes,Holocentriformes,223
3905,Characiformes,Ophidiiformes,223
3906,Characiformes,Batrachoidiformes,223
3907,Characiformes,Kurtiformes,223
3908,Characiformes,Gobiiformes,223
3909,Characiformes,Scombriformes,223
3910,Characiformes,Syngnathiformes,223
3911,Characiformes,Dactylopteriformes,223
3912,Characiformes,Callionymiformes,223
3913,Characiformes,Mulliformes,223
3914,Characiformes,Synbranchiformes,223
3915,Characiformes,Anabantiformes,223
3916,Characiformes,Carangaria/misc,223
3917,Characiformes,Carangiformes,223
3918,Characiformes,Pleuronectiformes,223
3919,Characiformes,Mugiliformes,223
3920,Characiformes,Ovalentaria/misc,223
3921,Characiformes,Gobiesociformes,223
3922,Characiformes,Blenniiformes,223
3923,Characiformes,Cichliformes,223
3924,Characiformes,Beloniformes,223
3925,Characiformes,Atheriniformes,223
3926,Characiformes,Cyprinodontiformes,223
3927,Characiformes,Perciformes/Percoidei,223
3928,Characiformes,Perciformes/Zoarcoidei,223
3929,Characiformes,Perciformes/Bembropoidei,223
3930,Characiformes,Perciformes/Percophoidei,223
3931,Characiformes,Perciformes/Notothenioidei,223
3932,Characiformes,Perciformes/Uranoscopoidei,223
3933,Characiformes,Perciformes/Serranoidei,223
3934,Characiformes,Perciformes/Scorpaenoidei,223
3935,Characiformes,Perciformes/Gasterosteoidei,223
3936,Characiformes,Perciformes/Cottoidei,223
3937,Characiformes,Acropomatiformes,223
3938,Characiformes,Centrarchiformes,223
3939,Characiformes,Eupercaria/misc,223
3940,Characiformes,Acanthuriformes,223
3941,Characiformes,Lophiiformes,223
3942,Characiformes,Tetraodontiformes,223
3943,Characiformes,Coelacanthiformes,439
3944,Characiformes,Ceratodontiformes,439
3945,Gymnotiformes,Myxiniformes,500
3946,Gymnotiformes,Petromyzontiformes,500
3947,Gymnotiformes,Heterodontiformes,457
3948,Gymnotiformes,Orectolobiformes,457
3949,Gymnotiformes,Lamniformes,457
3950,Gymnotiformes,Carcharhiniformes,457
3951,Gymnotiformes,Hexanchiformes,457
3952,Gymnotiformes,Squaliformes,457
3953,Gymnotiformes,Echinorhiniformes,457
3954,Gymnotiformes,Pristiophoriformes,457
3955,Gymnotiformes,Squatiniformes,457
3956,Gymnotiformes,Rajiformes,457
3957,Gymnotiformes,Torpediniformes,457
3958,Gymnotiformes,Rhinopristiformes,457
3959,Gymnotiformes,Myliobatiformes,457
3960,Gymnotiformes,Chimaeriformes,457
3961,Gymnotiformes,Polypteriformes,378
3962,Gymnotiformes,Acipenseriformes,349
3963,Gymnotiformes,Amiiformes,297
3964,Gymnotiformes,Lepisosteiformes,297
3965,Gymnotiformes,Elopiformes,252
3966,Gymnotiformes,Albuliformes,252
3967,Gymnotiformes,Notacanthiformes,252
3968,Gymnotiformes,Anguilliformes,252
3969,Gymnotiformes,Saccopharyngiformes,252
3970,Gymnotiformes,Hiodontiformes,223
3971,Gymnotiformes,Osteoglossiformes,223
3972,Gymnotiformes,Clupeiformes,193
3973,Gymnotiformes,Alepocephaliformes,175
3974,Gymnotiformes,Gonorynchiformes,159
3975,Gymnotiformes,Cypriniformes,146
3976,Gymnotiformes,Characiformes,126
3977,Gymnotiformes,Siluriformes,120
3978,Gymnotiformes,Lepidogalaxiiformes,223
3979,Gymnotiformes,Esociformes,223
3980,Gymnotiformes,Salmoniformes,223
3981,Gymnotiformes,Argentiniformes,223
3982,Gymnotiformes,Galaxiiformes,223
3983,Gymnotiformes,Stomiiformes,223
3984,Gymnotiformes,Osmeriformes,223
3985,Gymnotiformes,Ateleopodiformes,223
3986,Gymnotiformes,Aulopiformes,223
3987,Gymnotiformes,Myctophiformes,223
3988,Gymnotiformes,Polymixiiformes,223
3989,Gymnotiformes,Percopsiformes,223
3990,Gymnotiformes,Zeiformes,223
3991,Gymnotiformes,Stylephoriformes,223
3992,Gymnotiformes,Gadiformes,223
3993,Gymnotiformes,Lampriformes,223
3994,Gymnotiformes,Trachichthyiformes,223
3995,Gymnotiformes,Beryciformes,223
3996,Gymnotiformes,Holocentriformes,223
3997,Gymnotiformes,Ophidiiformes,223
3998,Gymnotiformes,Batrachoidiformes,223
3999,Gymnotiformes,Kurtiformes,223
4000,Gymnotiformes,Gobiiformes,223
4001,Gymnotiformes,Scombriformes,223
4002,Gymnotiformes,Syngnathiformes,223
4003,Gymnotiformes,Dactylopteriformes,223
4004,Gymnotiformes,Callionymiformes,223
4005,Gymnotiformes,Mulliformes,223
4006,Gymnotiformes,Synbranchiformes,223
4007,Gymnotiformes,Anabantiformes,223
4008,Gymnotiformes,Carangaria/misc,223
4009,Gymnotiformes,Carangiformes,223
4010,Gymnotiformes,Pleuronectiformes,223
4011,Gymnotiformes,Mugiliformes,223
4012,Gymnotiformes,Ovalentaria/misc,223
4013,Gymnotiformes,Gobiesociformes,223
4014,Gymnotiformes,Blenniiformes,223
4015,Gymnotiformes,Cichliformes,223
4016,Gymnotiformes,Beloniformes,223
4017,Gymnotiformes,Atheriniformes,223
4018,Gymnotiformes,Cyprinodontiformes,223
4019,Gymnotiformes,Perciformes/Percoidei,223
4020,Gymnotiformes,Perciformes/Zoarcoidei,223
4021,Gymnotiformes,Perciformes/Bembropoidei,223
4022,Gymnotiformes,Perciformes/Percophoidei,223
4023,Gymnotiformes,Perciformes/Notothenioidei,223
4024,Gymnotiformes,Perciformes/Uranoscopoidei,223
4025,Gymnotiformes,Perciformes/Serranoidei,223
4026,Gymnotiformes,Perciformes/Scorpaenoidei,223
4027,Gymnotiformes,Perciformes/Gasterosteoidei,223
4028,Gymnotiformes,Perciformes/Cottoidei,223
4029,Gymnotiformes,Acropomatiformes,223
4030,Gymnotiformes,Centrarchiformes,223
4031,Gymnotiformes,Eupercaria/misc,223
4032,Gymnotiformes,Acanthuriformes,223
4033,Gymnotiformes,Lophiiformes,223
4034,Gymnotiformes,Tetraodontiformes,223
4035,Gymnotiformes,Coelacanthiformes,439
4036,Gymnotiformes,Ceratodontiformes,439
4037,Siluriformes,Myxiniformes,500
4038,Siluriformes,Petromyzontiformes,500
4039,Siluriformes,Heterodontiformes,457
4040,Siluriformes,Orectolobiformes,457
4041,Siluriformes,Lamniformes,457
4042,Siluriformes,Carcharhiniformes,457
4043,Siluriformes,Hexanchiformes,457
4044,Siluriformes,Squaliformes,457
4045,Siluriformes,Echinorhiniformes,457
4046,Siluriformes,Pristiophoriformes,457
4047,Siluriformes,Squatiniformes,457
4048,Siluriformes,Rajiformes,457
4049,Siluriformes,Torpediniformes,457
4050,Siluriformes,Rhinopristiformes,457
4051,Siluriformes,Myliobatiformes,457
4052,Siluriformes,Chimaeriformes,457
4053,Siluriformes,Polypteriformes,378
4054,Siluriformes,Acipenseriformes,349
4055,Siluriformes,Amiiformes,297
4056,Siluriformes,Lepisosteiformes,297
4057,Siluriformes,Elopiformes,252
4058,Siluriformes,Albuliformes,252
4059,Siluriformes,Notacanthiformes,252
4060,Siluriformes,Anguilliformes,252
4061,Siluriformes,Saccopharyngiformes,252
4062,Siluriformes,Hiodontiformes,223
4063,Siluriformes,Osteoglossiformes,223
4064,Siluriformes,Clupeiformes,193
4065,Siluriformes,Alepocephaliformes,175
4066,Siluriformes,Gonorynchiformes,159
4067,Siluriformes,Cypriniformes,146
4068,Siluriformes,Characiformes,126
4069,Siluriformes,Gymnotiformes,120
4070,Siluriformes,Lepidogalaxiiformes,223
4071,Siluriformes,Esociformes,223
4072,Siluriformes,Salmoniformes,223
4073,Siluriformes,Argentiniformes,223
4074,Siluriformes,Galaxiiformes,223
4075,Siluriformes,Stomiiformes,223
4076,Siluriformes,Osmeriformes,223
4077,Siluriformes,Ateleopodiformes,223
4078,Siluriformes,Aulopiformes,223
4079,Siluriformes,Myctophiformes,223
4080,Siluriformes,Polymixiiformes,223
4081,Siluriformes,Percopsiformes,223
4082,Siluriformes,Zeiformes,223
4083,Siluriformes,Stylephoriformes,223
4084,Siluriformes,Gadiformes,223
4085,Siluriformes,Lampriformes,223
4086,Siluriformes,Trachichthyiformes,223
4087,Siluriformes,Beryciformes,223
4088,Siluriformes,Holocentriformes,223
4089,Siluriformes,Ophidiiformes,223
4090,Siluriformes,Batrachoidiformes,223
4091,Siluriformes,Kurtiformes,223
